Pathogen,taxa
H3,2012701496_207352_v1_4|A/Ohio/05/2011|HA||11/05/2011
H3,2012704805_221493_v1_4|A/Nevada/20/2012|HA||04/03/2012
H3,2012785589_216823_v1_4|A/Rhode_Island/07/2012|HA||04/18/2012
H3,2012785502_216320_v1_4|A/Rhode_Island/05/2012|HA||04/17/2012
H3,2012783849_215739_v1_4|A/Arizona/07/2012|HA||04/05/2012
H3,2012704905_217310_v1_4|A/Hawaii/02/2012|HA||01/28/2012
H3,2012701477_207185_v1_4|A/Nebraska/14/2011|HA||11/02/2011
H3,2012785642_216806_v1_4|A/New_York/15/2012|HA||04/04/2012
H3,2012785231_217375_v1_4|A/Tennessee/07/2012|HA||04/10/2012
H3,2012702794_210320_v1_4|A/Tennessee/01/2012|HA||01/09/2012
H3,2012785179_216623_v1_4|A/Alabama/08/2012|HA||04/04/2012
H3,2012784965_215144_v1_4|A/Alabama/07/2012|HA||03/20/2012
H3,2012703358_213920_v1_4|A/Wisconsin/08/2012|HA||03/03/2012
H3,2012701027_206912_v2_4|A/Wisconsin/27/2011|HA||11/05/2011
H3,2012704710_215499_v1_4|A/Nevada/18/2012|HA||04/02/2012
H3,2012783758_215399_v1_4|A/Nevada/12/2012|HA||03/30/2012
H3,2012704437_213701_v1_4|A/Nevada/10/2012|HA||03/05/2012
H3,2012704436_213700_v1_4|A/Nevada/09/2012|HA||03/01/2012
H3,2012705385_212140_v1_4|A/Michigan/02/2012|HA||02/02/2012
H3,2012785619_216836_v1_4|A/Massachusetts/06/2012|HA||04/20/2012
H3,2012784944_215137_v1_4|A/Florida/09/2012|HA||03/13/2012
H3,2012701322_206972_v1_4|A/Florida/29/2011|HA||10/20/2011
H3,2012704769_216240_v1_4|A/Iowa/10/2012|HA||04/14/2012
H3,2012704389_213283_v1_4|A/Iowa/07/2012|HA||03/05/2012
H3,2012704276_211663_v1_4|A/Iowa/06/2012|HA||02/16/2012
H3,2012704095_209070_v1_4|A/Iowa/01/2012|HA||01/03/2012
H3,2012701340_207588_v1_4|A/Iowa/08/2011|HA||11/14/2011
H3,2012785187_216625_v1_4|A/Indiana/03/2012|HA||04/03/2012
H3,2012701658_207593_v1_4|A/Indiana/11/2011|HA||11/29/2011
H3,2012701028_206906_v1_4|A/Indiana/10/2011|HA||10/22/2011
H3,2012700915_206537_v1_4|A/Indiana/09/2011|HA||10/03/2011
H3,2012704749_216236_v1_4|A/Oregon/07/2012|HA||04/07/2012
H3,2012704639_215051_v1_4|A/Oregon/05/2012|HA||03/29/2012
H3,2012704215_210707_v1_4|A/Oregon/03/2012|HA||02/02/2012
H3,2012704101_209398_v1_4|A/Oregon/01/2012|HA||01/04/2012
H3,2012704043_207926_v1_4|A/Oregon/12/2011|HA||11/29/2011
H3,2012701337_207866_v1_4|A/Oregon/09/2011|HA||10/27/2011
H3,2012700947_206911_v1_4|A/Oregon/07/2011|HA||10/03/2011
H3,2012700950_206643_v1_4|A/Oregon/06/2011|HA||10/04/2011
H3,2012785141_216612_v1_4|A/Montana/08/2012|HA||04/04/2012
H3,2012785001_215941_v1_4|A/Montana/07/2012|HA||03/18/2012
H3,2012705246_211615_v1_4|A/Montana/06/2012|HA||02/03/2012
H3,2012704414_213693_v1_4|A/Alaska/03/2012|HA||01/13/2012
H3,2012701499_207497_v1_4|A/Pennsylvania/15/2011|HA||11/16/2011
H3,2012703944_211418_v1_4|A/Georgia/04/2012|HA||02/06/2012
H3,2012703203_211742_v1_4|A/New_Hampshire/04/2012|HA||02/20/2012
H3,2012701967_208901_v1_4|A/South_Carolina/01/2012|HA||01/04/2012
H3,2012705194_211429_v1_4|A/Wyoming/03/2012|HA||02/06/2012
H3,2012701913_208274_v1_4|A/Vermont/15/2011|HA||12/26/2011
H3,2012784390_213586_v1_4|A/North_Dakota/04/2012|HA||03/06/2012
H3,2012785650_217249_v1_4|A/Maryland/14/2012|HA||04/24/2012
H3,2012701934_208276_v1_4|A/Maryland/21/2011|HA||12/26/2011
H3,2012704893_224499_v1_4|A/Texas/50/2012|HA||04/15/2012
H3,2012703162_211315_v1_4|A/Maine/02/2012|HA||02/03/2012
H3,2012704866_216924_v1_4|A/New_Mexico/11/2012|HA||04/16/2012
H3,2012704480_213711_v1_4|A/New_Mexico/04/2012|HA||03/01/2012
H3,2012703286_212598_v1_4|A/New_York/04/2012|HA||02/16/2012
H3,2012784938_215133_v1_4|A/North_Carolina/13/2012|HA||03/14/2012
H3,2012785159_216615_v1_4|A/North_Carolina/14/2012|HA||04/09/2012
H3,2012701688_207781_v1_4|A/North_Carolina/11/2011|HA||12/01/2011
H3,2012700633_206128_v1_4|A/New_York/14/2011|HA||10/02/2011
H3,2012783436_213452_v1_4|A/Florida/05/2012|HA||02/24/2012
H3,2012787405_219046_v1_4|A/Maryland/02/2012|HA||01/18/2012
H3,2012787404_219045_v1_4|A/Ohio/02/2012|HA||03/08/2012
H3,2012788657_223994_v1_4|A/Pennsylvania/09/2012|HA||04/21/2012
H3,2012788656_223993_v1_4|A/Maine/05/2012|HA||04/03/2012
H3,2012701951_209990_v1_4|A/Kentucky/05/2011|HA||11/04/2011
H3,12S1309|A/Virginia/05/2012|HA||02/17/2012
H3,2012703267_213513_v1_4|A/Kansas/05/2012|HA||03/01/2012
H3,A/Boston/YGA_00015/2012|A/Boston/YGA_00015/2012|HA||12/28/2012
H3,A/Boston/YGA_01177/2013|A/Boston/YGA_01177/2013|HA||01/19/2013
H3,A/Boston/DOA2-244/2013|A/Boston/DOA2-244/2013|HA||01/28/2013
H3,A/Boston/DOA2-232/2013|A/Boston/DOA2-232/2013|HA||01/10/2013
H3,A/Boston/DOA2-224/2013|A/Boston/DOA2-224/2013|HA||01/01/2013
H3,A/Boston/DOA2-176/2013|A/Boston/DOA2-176/2013|HA||01/02/2013
H3,A/Boston/DOA2-174/2013|A/Boston/DOA2-174/2013|HA||01/04/2013
H3,A/Boston/DOA2-158/2013|A/Boston/DOA2-158/2013|HA||01/03/2013
H3,A/Boston/DOA2-155/2012|A/Boston/DOA2-155/2012|HA||12/29/2012
H3,A/Texas/JMM_49/2012|A/Texas/JMM_49/2012|HA||12/06/2012
H3,A/Texas/JMM_8/2012|A/Texas/JMM_8/2012|HA||11/20/2012
H3,A/Santa_Clara/YGA_03080/2013|A/Santa_Clara/YGA_03080/2013|HA||01/14/2013
H3,A/Santa_Clara/YGA_03072/2013|A/Santa_Clara/YGA_03072/2013|HA||02/01/2013
H3,A/Santa_Clara/YGA_03068/2012|A/Santa_Clara/YGA_03068/2012|HA||12/05/2012
H3,A/Santa_Clara/YGA_03050/2013|A/Santa_Clara/YGA_03050/2013|HA||01/24/2013
H3,A/Santa_Clara/YGA_03028/2013|A/Santa_Clara/YGA_03028/2013|HA||01/25/2013
H3,A/Santa_Clara/YGA_03021/2013|A/Santa_Clara/YGA_03021/2013|HA||01/02/2013
H3,A/Santa_Clara/YGA_03014/2013|A/Santa_Clara/YGA_03014/2013|HA||01/09/2013
H3,A/Santa_Clara/YGA_03005/2013|A/Santa_Clara/YGA_03005/2013|HA||01/22/2013
H3,A/Santa_Clara/YGA_03004/2013|A/Santa_Clara/YGA_03004/2013|HA||01/30/2013
H3,A/Boston/YGA_01216/2013|A/Boston/YGA_01216/2013|HA||03/14/2013
H3,A/Boston/YGA_01183/2013|A/Boston/YGA_01183/2013|HA||01/21/2013
H3,A/Boston/YGA_01095/2012|A/Boston/YGA_01095/2012|HA||12/30/2012
H3,A/Boston/YGA_01059/2012|A/Boston/YGA_01059/2012|HA||12/26/2012
H3,A/Boston/YGA_01056/2012|A/Boston/YGA_01056/2012|HA||12/26/2012
H3,A/Boston/YGA_00084/2013|A/Boston/YGA_00084/2013|HA||01/25/2013
H3,A/Boston/YGA_00083/2013|A/Boston/YGA_00083/2013|HA||01/23/2013
H3,A/California/NHRC384259/2013|A/California/NHRC384259/2013|HA||01/08/2013
H3,A/California/NHRC382595/2012|A/California/NHRC382595/2012|HA||12/19/2012
H3,A/Hawaii/3437/2013|A/Hawaii/3437/2013|HA||04/15/2013
H3,A/Florida/3434/2013|A/Florida/3434/2013|HA||01/05/2013
H3,A/South_Carolina/NHRC392733/2013|A/South_Carolina/NHRC392733/2013|HA||01/24/2013
H3,A/California/NHRC395507/2013|A/California/NHRC395507/2013|HA||02/14/2013
H3,A/California/NHRC395278/2013|A/California/NHRC395278/2013|HA||01/24/2013
H3,A/Boston/DOA2-190/2013|A/Boston/DOA2-190/2013|HA||01/11/2013
H3,A/Boston/DOA2-125/2012|A/Boston/DOA2-125/2012|HA||12/26/2012
H3,A/Florida/3171/2012|A/Florida/3171/2012|HA||12/18/2012
H3,A/Texas/3251/2013|A/Texas/3251/2013|HA||01/10/2013
H3,A/Ohio/3237/2013|A/Ohio/3237/2013|HA||01/11/2013
H3,A/New_York/3220/2013|A/New_York/3220/2013|HA||01/14/2013
H3,A/New_York/3217/2013|A/New_York/3217/2013|HA||01/07/2013
H3,A/Alabama/3101/2012|A/Alabama/3101/2012|HA||12/11/2012
H3,A/Ohio/3083/2012|A/Ohio/3083/2012|HA||12/04/2012
H3,2013701833_231116_v1_4|A/Delaware/23/2012|HA||12/19/2012
H3,2013762818_237098_v1_4|A/Virginia/06/2013|HA||04/04/2013
H3,2013702580_233683_v1_4|A/California/55/2012|HA||12/31/2012
H3,2013704973_233688_v1_4|A/California/11/2013|HA||01/24/2013
H3,2013703088_233416_v1_4|A/South_Dakota/01/2013|HA||02/01/2013
H3,2013700451_225620_v1_4|A/Arizona/09/2012|HA||10/22/2012
H3,2013700408_224972_v1_4|A/Oklahoma/04/2012|HA||10/08/2012
H3,2013703651_233504_v1_4|A/New_York/61/2012|HA||12/31/2012
H3,2013700589_225718_v1_4|A/Alabama/18/2012|HA||10/29/2012
H3,2013702786_237149_v1_4|A/Louisiana/04/2013|HA||04/11/2013
H3,2013700517_225327_v1_4|A/Louisiana/09/2012|HA||10/30/2012
H3,2013702508_233767_v1_4|A/Nevada/04/2013|HA||02/04/2013
H3,2013701427_228149_v1_4|A/Nevada/28/2012|HA||12/10/2012
H3,2013700528_225583_v1_4|A/Nevada/26/2012|HA||10/31/2012
H3,2013703253_235122_v1_4|A/Michigan/02/2013|HA||01/03/2013
H3,2013759875_236965_v1_4|A/Massachusetts/07/2013|HA||04/05/2013
H3,2013700225_224811_v1_4|A/Mississippi/12/2012|HA||10/09/2012
H3,2013700455_225314_v1_4|A/Alaska/23/2012|HA||10/05/2012
H3,2013700271_224975_v1_4|A/Colorado/18/2012|HA||10/13/2012
H3,2012700303_224012_v1_4|A/Georgia/15/2012|HA||09/02/2012
H3,2013701384_231118_v1_4|A/Vermont/28/2012|HA||12/05/2012
H3,2013700971_227197_v1_4|A/North_Dakota/07/2012|HA||11/12/2012
H3,2013700824_226579_v1_4|A/Maryland/33/2012|HA||11/11/2012
H3,2013700521_225722_v1_4|A/Maine/08/2012|HA||10/28/2012
H3,2013702883_238255_v2_4|A/New_Mexico/11/2013|HA||04/30/2013
H3,2013702697_235865_v1_4|A/New_Mexico/08/2013|HA||03/13/2013
H3,2013759781_235935_v1_4|A/North_Carolina/05/2013|HA||03/07/2013
H3,2013700945_227001_v1_4|A/New_Jersey/04/2012|HA||11/19/2012
H3,2013700241_224640_v1_4|A/Florida/39/2012|HA||10/04/2012
H3,2013702111_230383_v1_4|A/South_Dakota/15/2012|HA||10/30/2012
H3,a-american_samoa-4786-2013h3F|A/American_Samoa/4786/2013|HA||02/22/2013
H3,A/Connecticut/Flu141/2013|A/Connecticut/Flu141/2013|HA||01/28/2013
H3,A/Connecticut/Flu139/2013|A/Connecticut/Flu139/2013|HA||02/01/2013
H3,A/Connecticut/Flu169/2013|A/Connecticut/Flu169/2013|HA||01/25/2013
H3,A/Houston/JMM_178/2013|A/Houston/JMM_178/2013|HA||01/15/2013
H3,A/Houston/JMM_63/2012|A/Houston/JMM_63/2012|HA||12/10/2012
H3,A/Houston/JMM_87/2012|A/Houston/JMM_87/2012|HA||12/20/2012
H3,A/Houston/JMM_111/2013|A/Houston/JMM_111/2013|HA||01/04/2013
H3,A/Houston/JMM_120/2013|A/Houston/JMM_120/2013|HA||01/08/2013
H3,A/Houston/JMM_126/2013|A/Houston/JMM_126/2013|HA||01/08/2013
H3,A/Connecticut/Flu034/2012|A/Connecticut/Flu034/2012|HA||12/27/2012
H3,A/Maryland/48_1/2013|A/Maryland/48_1/2013|HA||01/05/2013
H3,A/Maryland/242_1/2013|A/Maryland/242_1/2013|HA||02/12/2013
H3,A/New_York/WC-LVD-12-078/2012|A/New_York/WC-LVD-12-078/2012|HA||12/07/2012
H3,A/New_York/WC-LVD-12-051/2012|A/New_York/WC-LVD-12-051/2012|HA||10/05/2012
H3,A/Maryland/22_5D/2012|A/Maryland/22_5D/2012|HA||12/12/2012
H3,A/Rochester/0087/2013|A/Rochester/0087/2013|HA||01/31/2013
H3,A/Rochester/0056/2012|A/Rochester/0056/2012|HA||12/12/2012
H3,A/Rochester/0072/2013|A/Rochester/0072/2013|HA||01/10/2013
H3,A/Wisconsin/V130747/2013|A/Wisconsin/V130747/2013|HA||01/01/2013
H3,A/Wisconsin/V130286/2012|A/Wisconsin/V130286/2012|HA||12/01/2012
H3,A/Chicago/YGA_04090/2012|A/Chicago/YGA_04090/2012|HA||12/26/2012
H3,2013760133_236560_v1_4|A/Wisconsin/47/2013|HA||01/15/2013
H3,2013760141_236568_v1_4|A/Wisconsin/50/2013|HA||03/04/2013
H3,A/Illinois/NHRC431072/2014|A/Illinois/NHRC431072/2014|HA||03/14/2014
H3,A/California/NHRC419606/2014|A/California/NHRC419606/2014|HA||01/09/2014
H3,A/Georgia/NHRC418798/2013|A/Georgia/NHRC418798/2013|HA||12/05/2013
H3,A/California/NHRC421194/2014|A/California/NHRC421194/2014|HA||01/19/2014
H3,A/Delaware/3729/2014|A/Delaware/3729/2014|HA||03/25/2014
H3,A/Colorado/3727/2014|A/Colorado/3727/2014|HA||04/15/2014
H3,A/Alabama/3719/2014|A/Alabama/3719/2014|HA||03/24/2014
H3,A/California/NHRC415033/2013|A/California/NHRC415033/2013|HA||11/20/2013
H3,A/South_Carolina/3715/2014|A/South_Carolina/3715/2014|HA||01/13/2014
H3,A/Gainesville/01/2014|A/Gainesville/01/2014|HA||02/04/2014
H3,A/Texas/3521/2013|A/Texas/3521/2013|HA||11/22/2013
H3,A/Florida/3476/2013|A/Florida/3476/2013|HA||09/12/2013
H3,2014704985_246795_v1_4|A/Michigan/21/2013|HA||12/23/2013
H3,2014704859_244812_v1_4|A/Michigan/19/2013|HA||12/16/2013
H3,2014702248_246597_v1_4|A/Alaska/01/2014|HA||01/19/2014
H3,2014705747_245564_v1_4|A/Washington/46/2013|HA||12/26/2013
H3,2014704079_251382_v1_4|A/Minnesota/04/2014|HA||03/10/2014
H3,2014702187_246367_v1_4|A/West_Virginia/01/2014|HA||01/03/2014
H3,2014704469_254249_v1_4|A/Delaware/12/2014|HA||04/27/2014
H3,2014703542_242720_v1_4|A/Delaware/10/2013|HA||10/23/2013
H3,2014701810_250643_v1_4|A/Washington/10/2014|HA||03/13/2014
H3,2014701090_246401_v1_4|A/Washington/18/2013|HA||11/29/2013
H3,2014700314_244017_v1_4|A/Washington/13/2013|HA||11/12/2013
H3,2014700173_242127_v1_4|A/Washington/10/2013|HA||10/07/2013
H3,2014705970_252206_v1_4|A/California/61/2013|HA||10/28/2013
H3,2014701582_249012_v1_4|A/California/07/2014|HA||01/31/2014
H3,2014701589_249016_v1_4|A/California/04/2014|HA||01/29/2014
H3,2014701581_249038_v1_4|A/California/05/2014|HA||02/05/2014
H3,2014705592_243945_v1_4|A/California/36/2013|HA||11/13/2013
H3,2014705528_242614_v1_4|A/California/28/2013|HA||10/05/2013
H3,2014701999_258111_v1_4|A/Nevada/09/2014|HA||04/05/2014
H3,2014702559_254031_v1_4|A/Nevada/13/2014|HA||03/26/2014
H3,2014704371_253316_v1_4|A/Rhode_Island/15/2014|HA||04/17/2014
H3,2014704052_250499_v1_4|A/Rhode_Island/06/2014|HA||03/13/2014
H3,2014705721_245587_v1_4|A/Arizona/16/2013|HA||11/20/2013
H3,2014702504_253360_v1_4|A/Hawaii/14/2014|HA||03/13/2014
H3,2014701877_252006_v1_4|A/Hawaii/02/2014|HA||02/15/2014
H3,2014703956_246933_v1_4|A/Nebraska/19/2013|HA||12/20/2013
H3,2014705991_265865_v1_4|A/Louisiana/39/2013|HA||12/29/2013
H3,2014701983_253169_v1_4|A/Louisiana/05/2014|HA||03/30/2014
H3,2014704448_253463_v1_4|A/Wisconsin/12/2014|HA||04/29/2014
H3,2014704135_251100_v1_4|A/Wisconsin/06/2014|HA||03/09/2014
H3,2014703761_245750_v1_4|A/Wisconsin/45/2013|HA||12/15/2013
H3,2014703530_242145_v1_4|A/Wisconsin/14/2013|HA||10/12/2013
H3,2014701635_249036_v1_4|A/Nevada/06/2014|HA||02/06/2014
H3,2014704254_252183_v1_4|A/Missouri/04/2014|HA||04/07/2014
H3,2014704004_326264_v1_4|A/Massachusetts/33/2014|HA||02/20/2014
H3,2014704153_251958_v1_4|A/Massachusetts/05/2014|HA||03/10/2014
H3,2014704251_252569_v1_4|A/Massachusetts/06/2014|HA||04/02/2014
H3,2014704876_244801_v1_4|A/Florida/87/2013|HA||12/04/2013
H3,2014760085_253128_v1_4|A/Indiana/05/2014|HA||04/24/2014
H3,2014703169_248654_v1_4|A/Indiana/01/2014|HA||01/19/2014
H3,2014705882_246532_v1_4|A/Oregon/01/2014|HA||01/01/2014
H3,2014700260_242631_v1_4|A/Oregon/02/2013|HA||10/30/2013
H3,2014704432_253437_v1_4|A/Connecticut/18/2014|HA||04/10/2014
H3,2014704420_253440_v1_4|A/Connecticut/09/2014|HA||03/31/2014
H3,2014700267_242730_v1_4|A/Connecticut/05/2013|HA||10/30/2013
H3,2014760151_254176_v1_4|A/Kentucky/08/2014|HA||04/22/2014
H3,2014760028_252272_v1_4|A/Kentucky/05/2014|HA||03/31/2014
H3,2014704329_252561_v1_4|A/Pennsylvania/27/2014|HA||04/15/2014
H3,2014704330_252551_v1_4|A/Pennsylvania/28/2014|HA||04/15/2014
H3,2014703534_244119_v1_4|A/Pennsylvania/08/2013|HA||10/06/2013
H3,2014760103_253969_v1_4|A/Colorado/14/2014|HA||04/19/2014
H3,2014704599_242679_v1_4|A/Colorado/07/2013|HA||10/18/2013
H3,2014704463_253438_v1_4|A/New_Hampshire/11/2014|HA||04/26/2014
H3,2014704234_252186_v1_4|A/New_Hampshire/10/2014|HA||03/28/2014
H3,2014759951_251882_v1_4|A/South_Carolina/02/2014|HA||03/17/2014
H3,2014703056_247367_v1_4|A/Illinois/08/2013|HA||12/28/2013
H3,2014760068_253126_v1_4|A/Wyoming/04/2014|HA||01/06/2014
H3,2014700255_242886_v1_4|A/Wyoming/05/2013|HA||10/25/2013
H3,2014704450_253459_v1_4|A/Vermont/04/2014|HA||03/30/2014
H3,2014704456_253306_v1_4|A/Vermont/03/2014|HA||04/10/2014
H3,2014705226_248921_v1_4|A/Vermont/01/2014|HA||01/19/2014
H3,2014766346_255443_v1_4|A/Maryland/13/2014|HA||04/20/2014
H3,2014704407_253034_v1_4|A/Texas/19/2014|HA||03/27/2014
H3,2014766288_254247_v1_4|A/Texas/23/2014|HA||04/21/2014
H3,2014704121_251383_v1_4|A/Texas/14/2014|HA||03/02/2014
H3,2014703925_251318_v1_4|A/Texas/06/2014|HA||01/05/2014
H3,2014703775_245122_v1_4|A/Texas/93/2013|HA||12/07/2013
H3,2014703550_242925_v1_4|A/Texas/31/2013|HA||10/28/2013
H3,2014701989_326197_v1_4|A/New_Mexico/10/2014|HA||04/05/2014
H3,2014701992_253171_v1_4|A/New_Mexico/20/2014|HA||04/09/2014
H3,2014701994_253174_v1_4|A/New_Mexico/08/2014|HA||04/07/2014
H3,2014701915_251556_v1_4|A/New_Mexico/06/2014|HA||03/30/2014
H3,2014704277_253023_v1_4|A/New_York/15/2014|HA||03/31/2014
H3,2014705194_256417_v1_4|A/New_York/05/2014|HA||01/21/2014
H3,2014703509_241875_v1_4|A/New_York/08/2013|HA||09/18/2013
H3,2014704579_242393_v1_4|A/North_Carolina/11/2013|HA||10/03/2013
H3,2014704362_253325_v1_4|A/New_Jersey/16/2014|HA||04/17/2014
H3,2014701151_244277_v1_4|A/New_Jersey/14/2013|HA||12/05/2013
H3,2014703572_243310_v1_4|A/New_Jersey/10/2013|HA||10/07/2013
H3,2014703515_241872_v1_4|A/New_Jersey/08/2013|HA||09/26/2013
H3,2014760020_252269_v1_4|A/Utah/07/2014|HA||04/13/2014
H3,2014704617_242677_v1_4|A/Utah/17/2013|HA||10/23/2013
H3,2014760160_254173_v1_4|A/Florida/22/2014|HA||04/15/2014
H3,2014760163_254906_v1_4|A/Florida/23/2014|HA||04/21/2014
H3,2014760076_253122_v1_4|A/Florida/19/2014|HA||04/01/2014
H3,a-northcarolina-13-2014h3A|A/North_Carolina/13/2014|HA||04/15/2014
H3,a-palau-6759-2014h3M|A/Palau/6759/2014|HA||03/26/2014
H3,3000096257_267170_v1_4|A/Michigan/13/2015|HA||01/09/2015
H3,3000097224_261158_v1_4|A/Minnesota/30/2014|HA||10/20/2014
H3,3000096980_265392_v1_4|A/Washington/07/2015|HA||01/06/2015
H3,3000092924_259990_v1_4|A/Washington/21/2014|HA||10/07/2014
H3,3000093132_260458_v1_4|A/Nevada/20/2014|HA||10/27/2014
H3,3000093313_261739_v1_4|A/Rhode_Island/22/2014|HA||12/08/2014
H3,3000096898_263550_v1_4|A/Hawaii/65/2014|HA||12/24/2014
H3,3000096772_260964_v1_4|A/Hawaii/59/2014|HA||11/13/2014
H3,3000098205_265713_v1_4|A/Tennessee/08/2015|HA||02/03/2015
H3,3000097701_265584_v1_4|A/Washington/17/2015|HA||01/14/2015
H3,3000097699_265567_v1_4|A/Washington/03/2015|HA||01/13/2015
H3,3000097139_267605_v1_4|A/Nevada/13/2015|HA||02/11/2015
H3,3000093079_260326_v1_4|A/Nevada/18/2014|HA||11/10/2014
H3,3000093890_263014_v1_4|A/Missouri/18/2014|HA||12/10/2014
H3,3000094748_266455_v1_4|A/Massachusetts/05/2015|HA||01/12/2015
H3,3000093770_261628_v1_4|A/Massachusetts/16/2014|HA||12/03/2014
H3,3000097859_261960_v1_4|A/Mississippi/19/2014|HA||12/08/2014
H3,3000093385_262078_v1_4|A/Idaho/08/2014|HA||12/16/2014
H3,3000097656_264865_v1_4|A/Texas/08/2015|HA||01/13/2015
H3,3000094755_265311_v1_4|A/Maine/06/2015|HA||01/16/2015
H3,3000097991_263415_v1_4|A/North_Carolina/01/2015|HA||01/06/2015
H3,3000094126_263638_v1_4|A/Florida/04/2015|HA||01/07/2015
H3,A/Colorado/4807/2015|A/Colorado/4807/2015|HA||03/30/2015
H3,A/Nevada/4674/2015|A/Nevada/4674/2015|HA||01/27/2015
H3,A/Maryland/4662/2015|A/Maryland/4662/2015|HA||01/26/2015
H3,A/Oklahoma/4330/2014|A/Oklahoma/4330/2014|HA||12/22/2014
H3,A/Nebraska/4153/2014|A/Nebraska/4153/2014|HA||12/01/2014
H3,A/Florida/4035/2014|A/Florida/4035/2014|HA||11/26/2014
H3,A/New_York/WC-LVD-15-001/2015|A/New_York/WC-LVD-15-001/2015|HA||01/07/2015
H3,A/New_York/WC-LVD-15-023/2015|A/New_York/WC-LVD-15-023/2015|HA||01/26/2015
H3,A/Maryland/4769/2015|A/Maryland/4769/2015|HA||02/09/2015
H3,A/Washington/4726/2015|A/Washington/4726/2015|HA||01/22/2015
H3,A/Texas/4714/2014|A/Texas/4714/2014|HA||12/17/2014
H3,A/Oklahoma/4700/2015|A/Oklahoma/4700/2015|HA||01/21/2015
H3,A/North_Dakota/4693/2015|A/North_Dakota/4693/2015|HA||01/22/2015
H3,A/Nevada/4675/2015|A/Nevada/4675/2015|HA||01/29/2015
H3,A/Kansas/4651/2015|A/Kansas/4651/2015|HA||01/14/2015
H3,A/Georgia/4627/2015|A/Georgia/4627/2015|HA||01/22/2015
H3,A/California/4612/2015|A/California/4612/2015|HA||01/24/2015
H3,A/Alabama/4608/2014|A/Alabama/4608/2014|HA||12/15/2014
H3,A/Nebraska/4539/2015|A/Nebraska/4539/2015|HA||01/14/2015
H3,A/Florida/4512/2015|A/Florida/4512/2015|HA||01/09/2015
H3,A/Washington/4494/2014|A/Washington/4494/2014|HA||12/28/2014
H3,A/Nebraska/4434/2014|A/Nebraska/4434/2014|HA||12/15/2014
H3,A/Idaho/4420/2015|A/Idaho/4420/2015|HA||01/08/2015
H3,A/Washington/4372/2014|A/Washington/4372/2014|HA||12/22/2014
H3,A/Oklahoma/4326/2014|A/Oklahoma/4326/2014|HA||12/18/2014
H3,3000383794_270171_v1_4|A/Minnesota/25/2015|HA||04/01/2015
H3,3000383574_268874_v1_4|A/Rhode_Island/14/2015|HA||03/10/2015
H3,3000094493_268972_v1_4|A/Hawaii/12/2015|HA||02/10/2015
H3,3000385614_271449_v1_4|A/Hawaii/31/2015|HA||03/19/2015
H3,3000383540_268255_v1_4|A/Wisconsin/22/2015|HA||02/27/2015
H3,3000094575_269329_v1_4|A/Nevada/22/2015|HA||03/10/2015
H3,3000383772_270169_v1_4|A/Massachusetts/18/2015|HA||03/29/2015
H3,3000384140_270052_v1_4|A/Florida/43/2015|HA||03/31/2015
H3,3000094573_269325_v1_4|A/Iowa/10/2015|HA||03/09/2015
H3,3000096388_268165_v1_4|A/Indiana/13/2015|HA||02/17/2015
H3,3000094630_269819_v1_4|A/Texas/43/2015|HA||03/28/2015
H3,3000383651_268867_v1_4|A/New_Hampshire/15/2015|HA||02/25/2015
H3,3000385588_271176_v1_4|A/Idaho/23/2015|HA||04/14/2015
H3,3000383635_268884_v1_4|A/Texas/37/2015|HA||03/03/2015
H3,3000383586_267900_v1_4|A/Maine/18/2015|HA||03/03/2015
H3,3000097122_266809_v1_4|A/New_Mexico/21/2015|HA||01/17/2015
H3,3000094549_269332_v1_4|A/New_Mexico/13/2015|HA||03/07/2015
H3,A/Florida/46/2015|A/Florida/46/2015|HA||04/18/2015
H3,A/Hawaii/33/2015|A/Hawaii/33/2015|HA||04/19/2015
H3,A/Alaska/10/2015|A/Alaska/10/2015|HA||04/12/2015
H3,A/California/82/2015|A/California/82/2015|HA||04/28/2015
H3,A/Washington/21/2015|A/Washington/21/2015|HA||03/06/2015
H3,A/Maine/17/2015|A/Maine/17/2015|HA||03/02/2015
H3,A/New_Jersey/13/2015|A/New_Jersey/13/2015|HA||03/21/2015
H3,A/New_Hampshire/14/2015|A/New_Hampshire/14/2015|HA||02/27/2015
H3,A/New_Jersey/04/2015|A/New_Jersey/04/2015|HA||02/01/2015
H3,A/Wisconsin/07/2015|A/Wisconsin/07/2015|HA||02/13/2015
H3,A/New_Mexico/10/2015|A/New_Mexico/10/2015|HA||02/07/2015
H3,A/South_Dakota/14/2015|A/South_Dakota/14/2015|HA||02/27/2015
H3,A/Wisconsin/53/2014|A/Wisconsin/53/2014|HA||12/02/2014
H3,A/Hawaii/48/2014|A/Hawaii/48/2014|HA||10/18/2014
H3,A/Wisconsin/44/2014|A/Wisconsin/44/2014|HA||10/23/2014
H3,A/Mississippi/03/2014|A/Mississippi/03/2014|HA||10/15/2014_2
H3,A/Kentucky/10/2014|A/Kentucky/10/2014|HA||10/04/2014
H3,A/Ohio/05/2014|A/Ohio/05/2014|HA||09/30/2014
H3,A/Michigan/10/2014|A/Michigan/10/2014|HA||09/10/2014
H3,A/Florida/35/2014|A/Florida/35/2014|HA||09/23/2014_2
H3,A/Texas/32/2015|A/Texas/32/2015|HA||01/26/2015
H3,A/New_York/WC-LVD-15-041/2015|A/New_York/WC-LVD-15-041/2015|HA||03/18/2015
